Format Version,1.22,Take Name,Turn left 90 ws 2019-04-15 08.05.32 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.06.12.331 下午,Total Frames in Take,493,Total Exported Frames,493,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C90F0,C90F0,C90F0,C9110,C9110,C9110,C9120,C9120,C9120,C9160,C9160,C9160,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1012.007385,323.784363,1507.994995,-1139.970215,1207.627808,1712.00415,-1299.068115,304.200928,1556.783569,-1140.325684,1197.157715,1446.853638,,,,,,,,,,,,,,,,,,,
1,0.008333,-1012.060974,323.765381,1507.970703,-1139.889648,1207.680054,1712.487549,-1298.984009,304.264587,1556.899658,-1139.99292,1196.965332,1447.267334,,,,,,,,,,,,,,,,,,,
2,0.016667,-1012.110352,323.749054,1507.945801,-1139.810913,1207.732666,1712.969849,-1298.900146,304.328827,1557.01416,-1139.660156,1196.77356,1447.68042,,,,,,,,,,,,,,,,,,,
3,0.025,-1012.152222,323.737427,1507.920288,-1139.73584,1207.785645,1713.449829,-1298.816772,304.394135,1557.125366,-1139.327148,1196.58313,1448.092529,,,,,,,,,,,,,,,,,,,
4,0.033333,-1012.185547,323.731445,1507.894897,-1139.665527,1207.839233,1713.926636,-1298.734253,304.460754,1557.232056,-1138.994629,1196.395142,1448.502686,,,,,,,,,,,,,,,,,,,
5,0.041667,-1012.210266,323.731567,1507.870728,-1139.600952,1207.893433,1714.39917,-1298.653198,304.528656,1557.332886,-1138.662476,1196.210205,1448.910522,,,,,,,,,,,,,,,,,,,
6,0.05,-1012.226929,323.737915,1507.849365,-1139.543335,1207.948364,1714.866699,-1298.574585,304.597443,1557.426758,-1138.331665,1196.028931,1449.31543,,,,,,,,,,,,,,,,,,,
7,0.058333,-1012.236694,323.750244,1507.832642,-1139.493042,1208.00354,1715.328247,-1298.498657,304.667084,1557.51355,-1138.002441,1195.851929,1449.717773,,,,,,,,,,,,,,,,,,,
8,0.066667,-1012.240662,323.768311,1507.822388,-1139.45105,1208.058716,1715.782837,-1298.424561,304.738281,1557.594971,-1137.675537,1195.679443,1450.117676,,,,,,,,,,,,,,,,,,,
9,0.075,-1012.240173,323.791687,1507.820313,-1139.418335,1208.113647,1716.229858,-1298.351563,304.811859,1557.673218,-1137.351807,1195.511597,1450.515259,,,,,,,,,,,,,,,,,,,
10,0.083333,-1012.236572,323.819946,1507.827881,-1139.395752,1208.168213,1716.669189,-1298.278809,304.888184,1557.750366,-1137.032227,1195.349121,1450.910034,,,,,,,,,,,,,,,,,,,
11,0.091667,-1012.231018,323.85257,1507.846436,-1139.383545,1208.222412,1717.100342,-1298.206177,304.966614,1557.827515,-1136.718384,1195.192261,1451.301514,,,,,,,,,,,,,,,,,,,
12,0.1,-1012.22406,323.889282,1507.877319,-1139.381958,1208.275757,1717.522827,-1298.134155,305.045624,1557.905518,-1136.411133,1195.041626,1451.688354,,,,,,,,,,,,,,,,,,,
13,0.108333,-1012.216797,323.929962,1507.921387,-1139.390747,1208.328491,1717.936279,-1298.06311,305.123566,1557.985107,-1136.111816,1194.897949,1452.07019,,,,,,,,,,,,,,,,,,,
14,0.116667,-1012.209412,323.974457,1507.979126,-1139.40918,1208.379883,1718.339844,-1297.99353,305.199799,1558.066406,-1135.820679,1194.760986,1452.446655,,,,,,,,,,,,,,,,,,,
15,0.125,-1012.202515,324.022888,1508.051147,-1139.436401,1208.429565,1718.73291,-1297.925293,305.274414,1558.150146,-1135.538086,1194.631348,1452.817261,,,,,,,,,,,,,,,,,,,
16,0.133333,-1012.196045,324.075317,1508.137207,-1139.471313,1208.477173,1719.115234,-1297.859131,305.347015,1558.23645,-1135.264771,1194.508545,1453.181885,,,,,,,,,,,,,,,,,,,
17,0.141667,-1012.190002,324.131836,1508.237061,-1139.513428,1208.522339,1719.48645,-1297.79541,305.416229,1558.325073,-1135.001221,1194.392578,1453.539795,,,,,,,,,,,,,,,,,,,
18,0.15,-1012.184387,324.192444,1508.349976,-1139.561768,1208.564819,1719.846802,-1297.735474,305.480774,1558.414795,-1134.748169,1194.283081,1453.890503,,,,,,,,,,,,,,,,,,,
19,0.158333,-1012.17865,324.256897,1508.475586,-1139.616455,1208.60498,1720.196899,-1297.680176,305.540344,1558.504761,-1134.505981,1194.179688,1454.233643,,,,,,,,,,,,,,,,,,,
20,0.166667,-1012.172913,324.324677,1508.612915,-1139.677246,1208.642334,1720.537354,-1297.629883,305.595337,1558.59436,-1134.27478,1194.081665,1454.569092,,,,,,,,,,,,,,,,,,,
21,0.175,-1012.16748,324.394928,1508.760864,-1139.744385,1208.67749,1720.868652,-1297.584351,305.646912,1558.683228,-1134.054199,1193.988281,1454.896973,,,,,,,,,,,,,,,,,,,
22,0.183333,-1012.162903,324.466522,1508.918701,-1139.817993,1208.710449,1721.19165,-1297.543213,305.696686,1558.771484,-1133.843628,1193.899048,1455.217773,,,,,,,,,,,,,,,,,,,
23,0.191667,-1012.161133,324.537872,1509.084961,-1139.897827,1208.740967,1721.506592,-1297.50708,305.746307,1558.857544,-1133.642578,1193.813477,1455.532104,,,,,,,,,,,,,,,,,,,
24,0.2,-1012.163879,324.607452,1509.258667,-1139.984009,1208.769043,1721.814087,-1297.476685,305.796631,1558.939697,-1133.450317,1193.730957,1455.840454,,,,,,,,,,,,,,,,,,,
25,0.208333,-1012.173157,324.674011,1509.438232,-1140.076294,1208.794434,1722.114258,-1297.452393,305.8479,1559.016846,-1133.266235,1193.651489,1456.143433,,,,,,,,,,,,,,,,,,,
26,0.216667,-1012.190796,324.736542,1509.622192,-1140.174438,1208.81665,1722.407593,-1297.43457,305.899933,1559.088623,-1133.089844,1193.574585,1456.440796,,,,,,,,,,,,,,,,,,,
27,0.225,-1012.217773,324.794617,1509.808716,-1140.278076,1208.835083,1722.69458,-1297.423706,305.95163,1559.154175,-1132.921021,1193.499878,1456.733032,,,,,,,,,,,,,,,,,,,
28,0.233333,-1012.25293,324.848602,1509.995972,-1140.387329,1208.849487,1722.975708,-1297.421631,306.001801,1559.211426,-1132.759277,1193.427368,1457.02002,,,,,,,,,,,,,,,,,,,
29,0.241667,-1012.294556,324.899323,1510.182007,-1140.501831,1208.859131,1723.251587,-1297.429932,306.049622,1559.258057,-1132.604614,1193.356567,1457.302246,,,,,,,,,,,,,,,,,,,
30,0.25,-1012.340576,324.947601,1510.365601,-1140.621948,1208.86377,1723.522217,-1297.449463,306.094513,1559.292969,-1132.456177,1193.287231,1457.579834,,,,,,,,,,,,,,,,,,,
31,0.258333,-1012.389648,324.993835,1510.545898,-1140.747803,1208.863281,1723.788086,-1297.480713,306.136414,1559.314453,-1132.313477,1193.21936,1457.853882,,,,,,,,,,,,,,,,,,,
32,0.266667,-1012.441284,325.038269,1510.721924,-1140.879883,1208.857666,1724.049316,-1297.523438,306.175262,1559.321533,-1132.176025,1193.152588,1458.124878,,,,,,,,,,,,,,,,,,,
33,0.275,-1012.49469,325.080872,1510.893555,-1141.018677,1208.847412,1724.30603,-1297.577637,306.211487,1559.312866,-1132.042969,1193.087036,1458.393311,,,,,,,,,,,,,,,,,,,
34,0.283333,-1012.5495,325.121735,1511.060547,-1141.164307,1208.833008,1724.557861,-1297.642822,306.245453,1559.287109,-1131.91394,1193.022949,1458.659424,,,,,,,,,,,,,,,,,,,
35,0.291667,-1012.60553,325.160919,1511.222778,-1141.317505,1208.815308,1724.805054,-1297.718262,306.277679,1559.243042,-1131.788574,1192.960693,1458.922852,,,,,,,,,,,,,,,,,,,
36,0.3,-1012.662415,325.198517,1511.380127,-1141.478638,1208.795166,1725.047363,-1297.803345,306.308777,1559.180176,-1131.666748,1192.901123,1459.183105,,,,,,,,,,,,,,,,,,,
37,0.308333,-1012.719727,325.234741,1511.532837,-1141.648071,1208.773315,1725.284424,-1297.896851,306.338989,1559.098511,-1131.54834,1192.844971,1459.439209,,,,,,,,,,,,,,,,,,,
38,0.316667,-1012.777344,325.269714,1511.68103,-1141.826172,1208.75,1725.516235,-1297.99707,306.36853,1558.999146,-1131.43335,1192.792725,1459.690186,,,,,,,,,,,,,,,,,,,
39,0.325,-1012.834656,325.303558,1511.825439,-1142.013184,1208.725952,1725.741821,-1298.101929,306.397247,1558.885254,-1131.321655,1192.745483,1459.935913,,,,,,,,,,,,,,,,,,,
40,0.333333,-1012.891296,325.336365,1511.966553,-1142.209106,1208.70105,1725.961182,-1298.209106,306.424774,1558.760376,-1131.213013,1192.703369,1460.175659,,,,,,,,,,,,,,,,,,,
41,0.341667,-1012.946594,325.368195,1512.105103,-1142.413696,1208.675171,1726.173462,-1298.316162,306.450623,1558.628418,-1131.107422,1192.666382,1460.409546,,,,,,,,,,,,,,,,,,,
42,0.35,-1013,325.399109,1512.241699,-1142.627075,1208.648315,1726.378418,-1298.421997,306.474304,1558.492554,-1131.004028,1192.634766,1460.637939,,,,,,,,,,,,,,,,,,,
43,0.358333,-1013.051147,325.428925,1512.376587,-1142.848633,1208.619995,1726.575195,-1298.525635,306.495117,1558.355469,-1130.902466,1192.608032,1460.861206,,,,,,,,,,,,,,,,,,,
44,0.366667,-1013.099304,325.457581,1512.509888,-1143.078003,1208.589722,1726.762939,-1298.626465,306.51239,1558.21936,-1130.802002,1192.585571,1461.079834,,,,,,,,,,,,,,,,,,,
45,0.375,-1013.143921,325.484772,1512.641846,-1143.314941,1208.557007,1726.941406,-1298.723633,306.525146,1558.086792,-1130.702637,1192.567139,1461.294067,,,,,,,,,,,,,,,,,,,
46,0.383333,-1013.184448,325.510284,1512.771851,-1143.55957,1208.52124,1727.110229,-1298.816528,306.532471,1557.959961,-1130.60376,1192.551758,1461.503906,,,,,,,,,,,,,,,,,,,
47,0.391667,-1013.220337,325.533783,1512.899658,-1143.811768,1208.4823,1727.269287,-1298.904663,306.533478,1557.840942,-1130.505493,1192.539185,1461.708984,,,,,,,,,,,,,,,,,,,
48,0.4,-1013.251404,325.554718,1513.025024,-1144.071167,1208.439575,1727.418457,-1298.987671,306.527466,1557.731445,-1130.407837,1192.528931,1461.908691,,,,,,,,,,,,,,,,,,,
49,0.408333,-1013.277649,325.57254,1513.147583,-1144.337646,1208.393311,1727.557739,-1299.064941,306.513947,1557.632446,-1130.311279,1192.52063,1462.102173,,,,,,,,,,,,,,,,,,,
50,0.416667,-1013.300415,325.586304,1513.267456,-1144.610474,1208.343262,1727.687744,-1299.136841,306.492676,1557.544556,-1130.216064,1192.513794,1462.288452,,,,,,,,,,,,,,,,,,,
51,0.425,-1013.321533,325.594879,1513.384155,-1144.889893,1208.289551,1727.80835,-1299.203735,306.463837,1557.467529,-1130.122803,1192.508179,1462.466797,,,,,,,,,,,,,,,,,,,
52,0.433333,-1013.342957,325.597046,1513.497925,-1145.175537,1208.2323,1727.920044,-1299.26709,306.427795,1557.400269,-1130.031616,1192.503052,1462.636475,,,,,,,,,,,,,,,,,,,
53,0.441667,-1013.365845,325.592285,1513.608643,-1145.467529,1208.171631,1728.022827,-1299.328857,306.385498,1557.339966,-1129.942749,1192.497681,1462.796997,,,,,,,,,,,,,,,,,,,
54,0.45,-1013.389709,325.580688,1513.716431,-1145.765503,1208.107788,1728.116577,-1299.391357,306.337952,1557.283203,-1129.856323,1192.491821,1462.948242,,,,,,,,,,,,,,,,,,,
55,0.458333,-1013.413696,325.562744,1513.820801,-1146.06958,1208.041016,1728.201538,-1299.457275,306.286377,1557.227051,-1129.772461,1192.484619,1463.089478,,,,,,,,,,,,,,,,,,,
56,0.466667,-1013.436646,325.539398,1513.921509,-1146.378662,1207.971924,1728.277466,-1299.527832,306.231812,1557.168823,-1129.690796,1192.475952,1463.220581,,,,,,,,,,,,,,,,,,,
57,0.475,-1013.457397,325.511688,1514.018188,-1146.692139,1207.900513,1728.344116,-1299.604248,306.175201,1557.106812,-1129.611328,1192.465454,1463.341431,,,,,,,,,,,,,,,,,,,
58,0.483333,-1013.475525,325.480499,1514.110718,-1147.009033,1207.827393,1728.401367,-1299.687134,306.117401,1557.039917,-1129.533813,1192.453247,1463.452393,,,,,,,,,,,,,,,,,,,
59,0.491667,-1013.491028,325.446533,1514.198608,-1147.328125,1207.753052,1728.449219,-1299.776733,306.059082,1556.967285,-1129.457886,1192.439575,1463.553101,,,,,,,,,,,,,,,,,,,
60,0.5,-1013.503906,325.410583,1514.281982,-1147.648438,1207.677979,1728.487549,-1299.872437,306.000793,1556.888428,-1129.382935,1192.424683,1463.644043,,,,,,,,,,,,,,,,,,,
61,0.508333,-1013.514771,325.373138,1514.360718,-1147.969482,1207.602783,1728.516357,-1299.973511,305.942688,1556.804443,-1129.308716,1192.40918,1463.725586,,,,,,,,,,,,,,,,,,,
62,0.516667,-1013.523926,325.334778,1514.434326,-1148.290405,1207.528076,1728.535767,-1300.078125,305.884705,1556.716675,-1129.234497,1192.393799,1463.797974,,,,,,,,,,,,,,,,,,,
63,0.525,-1013.531555,325.296021,1514.503052,-1148.611084,1207.454468,1728.545776,-1300.184204,305.826782,1556.627563,-1129.159912,1192.379395,1463.861694,,,,,,,,,,,,,,,,,,,
64,0.533333,-1013.53833,325.257172,1514.566528,-1148.93103,1207.382324,1728.546753,-1300.289795,305.768738,1556.53894,-1129.084106,1192.366699,1463.917236,,,,,,,,,,,,,,,,,,,
65,0.541667,-1013.544556,325.218658,1514.624756,-1149.25,1207.312012,1728.538818,-1300.393311,305.710632,1556.451538,-1129.006226,1192.356689,1463.964844,,,,,,,,,,,,,,,,,,,
66,0.55,-1013.550537,325.180603,1514.677612,-1149.567505,1207.243896,1728.522705,-1300.494385,305.652832,1556.365601,-1128.925537,1192.350342,1464.005005,,,,,,,,,,,,,,,,,,,
67,0.558333,-1013.556824,325.143188,1514.725342,-1149.883057,1207.178345,1728.498901,-1300.592529,305.59552,1556.281006,-1128.841309,1192.348511,1464.037842,,,,,,,,,,,,,,,,,,,
68,0.566667,-1013.563782,325.106506,1514.768066,-1150.196655,1207.115356,1728.46814,-1300.687866,305.539063,1556.196777,-1128.752319,1192.351807,1464.063965,,,,,,,,,,,,,,,,,,,
69,0.575,-1013.571716,325.070587,1514.806396,-1150.508179,1207.055298,1728.431152,-1300.780396,305.483887,1556.112549,-1128.658081,1192.361084,1464.083374,,,,,,,,,,,,,,,,,,,
70,0.583333,-1013.581421,325.035431,1514.840698,-1150.817627,1206.998169,1728.388184,-1300.870361,305.430267,1556.026855,-1128.557861,1192.376709,1464.096558,,,,,,,,,,,,,,,,,,,
71,0.591667,-1013.593079,325.001099,1514.871338,-1151.125488,1206.944092,1728.339844,-1300.958008,305.37854,1555.938477,-1128.45105,1192.398926,1464.10376,,,,,,,,,,,,,,,,,,,
72,0.6,-1013.607117,324.967621,1514.899048,-1151.431763,1206.892822,1728.286133,-1301.043213,305.328888,1555.846191,-1128.337769,1192.427734,1464.105225,,,,,,,,,,,,,,,,,,,
73,0.608333,-1013.62384,324.93515,1514.92395,-1151.737305,1206.844482,1728.227417,-1301.126343,305.281311,1555.749023,-1128.217773,1192.462769,1464.101685,,,,,,,,,,,,,,,,,,,
74,0.616667,-1013.643372,324.903687,1514.946533,-1152.04187,1206.798462,1728.163818,-1301.207275,305.235809,1555.64624,-1128.091187,1192.503662,1464.093262,,,,,,,,,,,,,,,,,,,
75,0.625,-1013.665771,324.873474,1514.967407,-1152.345947,1206.754517,1728.095459,-1301.286499,305.192078,1555.537231,-1127.957886,1192.549438,1464.080078,,,,,,,,,,,,,,,,,,,
76,0.633333,-1013.690857,324.844513,1514.987061,-1152.64917,1206.712646,1728.022583,-1301.36438,305.149689,1555.421631,-1127.818359,1192.599487,1464.062378,,,,,,,,,,,,,,,,,,,
77,0.641667,-1013.718384,324.816681,1515.006348,-1152.951904,1206.672241,1727.945068,-1301.442017,305.108032,1555.299194,-1127.672363,1192.652832,1464.039551,,,,,,,,,,,,,,,,,,,
78,0.65,-1013.748047,324.789764,1515.025635,-1153.254761,1206.632813,1727.863037,-1301.519775,305.066467,1555.17041,-1127.520264,1192.708374,1464.011475,,,,,,,,,,,,,,,,,,,
79,0.658333,-1013.779541,324.763519,1515.045898,-1153.557983,1206.594116,1727.776489,-1301.59729,305.023956,1555.037109,-1127.362427,1192.765381,1463.977661,,,,,,,,,,,,,,,,,,,
80,0.666667,-1013.812317,324.737518,1515.068115,-1153.862549,1206.55542,1727.685425,-1301.67395,304.979645,1554.901489,-1127.199585,1192.822632,1463.937988,,,,,,,,,,,,,,,,,,,
81,0.675,-1013.845947,324.711365,1515.092529,-1154.169067,1206.516357,1727.589966,-1301.749634,304.932709,1554.765747,-1127.031982,1192.879395,1463.89209,,,,,,,,,,,,,,,,,,,
82,0.683333,-1013.879761,324.684601,1515.120117,-1154.477905,1206.476807,1727.490234,-1301.823608,304.88269,1554.63147,-1126.86084,1192.935059,1463.839844,,,,,,,,,,,,,,,,,,,
83,0.691667,-1013.913513,324.656921,1515.151123,-1154.789307,1206.436279,1727.386353,-1301.895874,304.829437,1554.500122,-1126.686157,1192.989258,1463.781616,,,,,,,,,,,,,,,,,,,
84,0.7,-1013.946655,324.628174,1515.185791,-1155.103149,1206.394531,1727.278809,-1301.966187,304.77298,1554.373047,-1126.508545,1193.041382,1463.717529,,,,,,,,,,,,,,,,,,,
85,0.708333,-1013.978699,324.598114,1515.224365,-1155.419922,1206.351563,1727.167725,-1302.034302,304.71344,1554.251465,-1126.328735,1193.091431,1463.648071,,,,,,,,,,,,,,,,,,,
86,0.716667,-1014.009583,324.566589,1515.266724,-1155.739746,1206.306763,1727.052979,-1302.099731,304.651001,1554.136353,-1126.146973,1193.139404,1463.573975,,,,,,,,,,,,,,,,,,,
87,0.725,-1014.039063,324.533447,1515.313232,-1156.063232,1206.260132,1726.934692,-1302.162109,304.585785,1554.029297,-1125.963867,1193.185425,1463.495972,,,,,,,,,,,,,,,,,,,
88,0.733333,-1014.066956,324.498535,1515.363892,-1156.390503,1206.21106,1726.812866,-1302.220947,304.517761,1553.931885,-1125.780518,1193.229736,1463.415039,,,,,,,,,,,,,,,,,,,
89,0.741667,-1014.093018,324.461609,1515.418823,-1156.722168,1206.159668,1726.687622,-1302.275635,304.446777,1553.845947,-1125.597534,1193.272217,1463.331787,,,,,,,,,,,,,,,,,,,
90,0.75,-1014.117249,324.422516,1515.478149,-1157.057861,1206.105835,1726.55957,-1302.325562,304.372589,1553.774048,-1125.416016,1193.312866,1463.24707,,,,,,,,,,,,,,,,,,,
91,0.758333,-1014.139282,324.380859,1515.542236,-1157.397339,1206.04895,1726.429077,-1302.369873,304.294617,1553.718994,-1125.237061,1193.351685,1463.161377,,,,,,,,,,,,,,,,,,,
92,0.766667,-1014.15918,324.336517,1515.61145,-1157.740845,1205.989014,1726.296875,-1302.407471,304.212158,1553.68457,-1125.061646,1193.387939,1463.075073,,,,,,,,,,,,,,,,,,,
93,0.775,-1014.176514,324.289307,1515.685425,-1158.088135,1205.925171,1726.163452,-1302.4375,304.124207,1553.674805,-1124.890503,1193.421631,1462.988647,,,,,,,,,,,,,,,,,,,
94,0.783333,-1014.190796,324.239075,1515.764771,-1158.439575,1205.857666,1726.029785,-1302.458496,304.029572,1553.69458,-1124.724243,1193.452271,1462.902344,,,,,,,,,,,,,,,,,,,
95,0.791667,-1014.202026,324.185852,1515.849121,-1158.79541,1205.785767,1725.896118,-1302.469238,303.92688,1553.749634,-1124.563843,1193.479248,1462.816528,,,,,,,,,,,,,,,,,,,
96,0.8,-1014.209534,324.129547,1515.938232,-1159.155762,1205.709229,1725.763306,-1302.468018,303.814514,1553.846436,-1124.409668,1193.502563,1462.731689,,,,,,,,,,,,,,,,,,,
97,0.808333,-1014.213074,324.070221,1516.031982,-1159.521362,1205.628296,1725.632446,-1302.453369,303.690826,1553.992798,-1124.262695,1193.521729,1462.648682,,,,,,,,,,,,,,,,,,,
98,0.816667,-1014.212341,324.007721,1516.129395,-1159.892456,1205.542725,1725.504395,-1302.423462,303.554077,1554.197144,-1124.123413,1193.536743,1462.568359,,,,,,,,,,,,,,,,,,,
99,0.825,-1014.207214,323.942108,1516.229492,-1160.269897,1205.452759,1725.380493,-1302.377197,303.402588,1554.469238,-1123.99292,1193.547607,1462.492188,,,,,,,,,,,,,,,,,,,
100,0.833333,-1014.197937,323.873322,1516.331177,-1160.654419,1205.359131,1725.261963,-1302.313232,303.234558,1554.819092,-1123.871826,1193.554565,1462.421631,,,,,,,,,,,,,,,,,,,
101,0.841667,-1014.18457,323.801331,1516.433472,-1161.047363,1205.262207,1725.149902,-1302.230713,303.048065,1555.257324,-1123.761353,1193.558105,1462.358521,,,,,,,,,,,,,,,,,,,
102,0.85,-1014.167908,323.726349,1516.535156,-1161.450073,1205.162476,1725.046021,-1302.129761,302.841217,1555.793701,-1123.662231,1193.55896,1462.30481,,,,,,,,,,,,,,,,,,,
103,0.858333,-1014.148621,323.648804,1516.635376,-1161.863525,1205.060669,1724.951904,-1302.010986,302.612061,1556.43689,-1123.575439,1193.557983,1462.262939,,,,,,,,,,,,,,,,,,,
104,0.866667,-1014.127625,323.56955,1516.734253,-1162.289185,1204.956909,1724.869141,-1301.876099,302.358795,1557.192383,-1123.501831,1193.55603,1462.235229,,,,,,,,,,,,,,,,,,,
105,0.875,-1014.106262,323.489532,1516.831665,-1162.728149,1204.851196,1724.799561,-1301.727295,302.080109,1558.061401,-1123.441528,1193.553833,1462.223877,,,,,,,,,,,,,,,,,,,
106,0.883333,-1014.085388,323.410034,1516.928467,-1163.182373,1204.742798,1724.744507,-1301.567749,301.775452,1559.038818,-1123.39563,1193.552002,1462.230835,,,,,,,,,,,,,,,,,,,
107,0.891667,-1014.066101,323.33194,1517.026245,-1163.653687,1204.630615,1724.705444,-1301.401611,301.445587,1560.111938,-1123.364746,1193.550781,1462.257446,,,,,,,,,,,,,,,,,,,
108,0.9,-1014.049072,323.25592,1517.12793,-1164.143921,1204.512695,1724.683228,-1301.233032,301.09259,1561.258911,-1123.349487,1193.550293,1462.304565,,,,,,,,,,,,,,,,,,,
109,0.908333,-1014.034851,323.182068,1517.237549,-1164.654297,1204.386841,1724.678711,-1301.067017,300.720276,1562.450562,-1123.351929,1193.550049,1462.37207,,,,,,,,,,,,,,,,,,,
110,0.916667,-1014.024048,323.110168,1517.360596,-1165.185669,1204.250488,1724.692749,-1300.908203,300.333984,1563.6521,-1123.373535,1193.549805,1462.459229,,,,,,,,,,,,,,,,,,,
111,0.925,-1014.016724,323.039581,1517.503906,-1165.738403,1204.101563,1724.72522,-1300.761963,299.940247,1564.826904,-1123.416138,1193.54895,1462.564575,,,,,,,,,,,,,,,,,,,
112,0.933333,-1014.013428,322.969818,1517.675781,-1166.312012,1203.939087,1724.776611,-1300.633667,299.546356,1565.938232,-1123.4823,1193.547607,1462.686523,,,,,,,,,,,,,,,,,,,
113,0.941667,-1014.014465,322.900543,1517.885376,-1166.904663,1203.762573,1724.846802,-1300.528809,299.159546,1566.954346,-1123.573975,1193.546387,1462.823242,,,,,,,,,,,,,,,,,,,
114,0.95,-1014.020447,322.831726,1518.143188,-1167.51416,1203.572998,1724.936157,-1300.451782,298.786194,1567.850708,-1123.692871,1193.546997,1462.973389,,,,,,,,,,,,,,,,,,,
115,0.958333,-1014.031677,322.763672,1518.460571,-1168.136963,1203.372437,1725.044189,-1300.40625,298.431305,1568.611084,-1123.840576,1193.551514,1463.13562,,,,,,,,,,,,,,,,,,,
116,0.966667,-1014.047852,322.697327,1518.850586,-1168.769531,1203.163818,1725.171875,-1300.394775,298.098328,1569.228516,-1124.018066,1193.56311,1463.309814,,,,,,,,,,,,,,,,,,,
117,0.975,-1014.068481,322.633728,1519.326782,-1169.407471,1202.950439,1725.319702,-1300.419189,297.78949,1569.702637,-1124.225952,1193.584717,1463.495972,,,,,,,,,,,,,,,,,,,
